reference_index,celltype,tech,x,y
605,alpha,fluidigmc1,-4.545543,5.949807
606,alpha,fluidigmc1,-4.2761145,5.908767
607,alpha,fluidigmc1,-5.185806,6.067616
608,alpha,fluidigmc1,-2.1358678,7.5528274
609,alpha,fluidigmc1,-5.596628,8.9532995
610,alpha,fluidigmc1,-3.5593457,5.5688233
611,alpha,fluidigmc1,-5.031528,7.1408453
612,alpha,fluidigmc1,-3.5280728,8.7132845
613,alpha,fluidigmc1,-5.2024136,6.87985
614,alpha,fluidigmc1,-1.4893907,7.4511585
615,alpha,fluidigmc1,-5.7758555,7.2954445
616,alpha,fluidigmc1,-4.4407644,6.016479
617,alpha,fluidigmc1,-3.5839353,8.281947
618,alpha,fluidigmc1,-3.4842591,7.378414
619,alpha,fluidigmc1,-2.2841275,7.801406
620,alpha,fluidigmc1,-2.7772243,5.1342864
621,alpha,fluidigmc1,-5.008068,8.391912
622,alpha,fluidigmc1,4.5634217,-6.7524157
623,alpha,fluidigmc1,-4.3276644,8.031561
624,alpha,fluidigmc1,-5.0473423,6.264818
625,alpha,fluidigmc1,-3.344998,5.3349395
626,alpha,fluidigmc1,-4.441162,5.633
627,alpha,fluidigmc1,-4.320842,7.9277864
628,alpha,fluidigmc1,-3.7418432,6.25419
629,alpha,fluidigmc1,-2.7674096,5.7334805
630,alpha,fluidigmc1,-4.104021,9.600638
631,alpha,fluidigmc1,-3.8000858,9.065992
632,alpha,fluidigmc1,-5.1011024,6.595478
633,alpha,fluidigmc1,-3.927102,6.6122284
634,alpha,fluidigmc1,-2.9445362,6.171541
635,alpha,fluidigmc1,-5.298852,6.045992
636,alpha,fluidigmc1,-4.401644,5.899035
637,alpha,fluidigmc1,-4.341037,5.926647
638,alpha,fluidigmc1,-4.2592626,5.984452
639,alpha,fluidigmc1,-0.9902105,6.0021334
640,alpha,fluidigmc1,-3.8437796,6.855308
641,alpha,fluidigmc1,-2.4324436,7.785829
642,alpha,fluidigmc1,-2.0029807,5.300485
643,alpha,fluidigmc1,-2.854591,6.311474
644,alpha,fluidigmc1,-1.412196,5.8642726
645,alpha,fluidigmc1,-2.3741364,5.5829473
646,alpha,fluidigmc1,-1.7541645,6.010426
647,alpha,fluidigmc1,-1.9546242,5.4313273
648,alpha,fluidigmc1,-2.1626258,5.8252945
649,alpha,fluidigmc1,-2.5591958,5.394554
650,alpha,fluidigmc1,-1.3731533,5.8505707
651,alpha,fluidigmc1,-2.1435304,5.2494473
652,alpha,fluidigmc1,-1.8931397,5.3272347
653,alpha,fluidigmc1,-1.6091197,6.8126264
654,alpha,fluidigmc1,-2.6826243,5.706235
655,alpha,fluidigmc1,-4.634994,8.018057
656,alpha,fluidigmc1,-5.847207,8.288738
657,alpha,fluidigmc1,-5.253498,7.451945
658,alpha,fluidigmc1,9.080411,5.614132
659,alpha,fluidigmc1,-2.9639535,5.2874265
660,alpha,fluidigmc1,-5.2268248,7.1951847
661,alpha,fluidigmc1,-5.405757,7.1292095
662,alpha,fluidigmc1,-2.6298923,6.535618
663,alpha,fluidigmc1,-6.0286555,7.619094
664,alpha,fluidigmc1,-5.4801583,6.54478
665,alpha,fluidigmc1,-3.8091657,6.3935785
666,alpha,fluidigmc1,-4.1873593,8.183556
667,alpha,fluidigmc1,-4.4430594,9.172312
668,alpha,fluidigmc1,-5.7217565,7.45899
669,alpha,fluidigmc1,-3.761582,5.83029
670,alpha,fluidigmc1,-5.9454756,7.857306
671,alpha,fluidigmc1,-4.6819577,7.6655254
672,alpha,fluidigmc1,-5.6626487,7.373558
673,alpha,fluidigmc1,-5.179586,7.7258186
674,alpha,fluidigmc1,-3.9095232,6.828927
675,alpha,fluidigmc1,-3.5852814,8.243142
676,alpha,fluidigmc1,-4.3765693,8.466811
677,alpha,fluidigmc1,-5.8001323,7.692089
678,alpha,fluidigmc1,-3.4001973,5.6798186
679,alpha,fluidigmc1,-2.9904451,6.1260023
680,alpha,fluidigmc1,-3.3073046,6.6228905
681,alpha,fluidigmc1,-4.3790164,8.497999
682,alpha,fluidigmc1,-3.6736996,7.443831
683,alpha,fluidigmc1,-3.1982098,8.762239
684,alpha,fluidigmc1,-4.736568,6.3159456
685,alpha,fluidigmc1,-5.050249,6.2351294
686,alpha,fluidigmc1,-3.856585,8.988765
687,alpha,fluidigmc1,-4.3264527,6.5925674
688,alpha,fluidigmc1,-3.7398984,8.195218
689,alpha,fluidigmc1,-4.0526795,6.316393
690,alpha,fluidigmc1,-4.2636824,8.436236
691,alpha,fluidigmc1,-4.24308,7.3157434
692,alpha,fluidigmc1,-4.8217053,6.735602
693,alpha,fluidigmc1,-3.7370734,5.942406
694,alpha,fluidigmc1,-3.352909,5.9221673
695,alpha,fluidigmc1,-4.6942644,6.6622972
696,alpha,fluidigmc1,-4.7290254,6.6848807
697,alpha,fluidigmc1,-4.003289,7.826091
698,alpha,fluidigmc1,-4.035115,6.8840923
699,alpha,fluidigmc1,-3.6270423,8.819439
700,alpha,fluidigmc1,-5.313025,-9.178274
701,alpha,fluidigmc1,-5.012954,5.749927
702,alpha,fluidigmc1,-3.0301998,8.611446
703,alpha,fluidigmc1,-4.36482,5.913826
704,alpha,fluidigmc1,-3.8791847,7.7667885
705,alpha,fluidigmc1,-4.679925,6.65304
706,alpha,fluidigmc1,-4.38358,7.7417545
707,alpha,fluidigmc1,-5.3746257,9.02168
708,alpha,fluidigmc1,-4.9480557,6.2986093
709,alpha,fluidigmc1,-4.83586,6.646976
710,alpha,fluidigmc1,-3.8732111,6.7425847
711,alpha,fluidigmc1,-2.5902817,6.933381
712,alpha,fluidigmc1,-2.6928008,6.526355
713,alpha,fluidigmc1,-5.2974195,6.8609686
714,alpha,fluidigmc1,-3.1927183,7.3407335
715,delta,celseq,0.59568614,0.24918349
716,delta,celseq,0.49239245,0.25875562
717,delta,celseq,1.3008715,0.15632848
718,delta,celseq,1.385183,0.111815654
719,delta,celseq,0.6277971,0.28407666
720,delta,celseq,0.4277847,-0.025582787
721,delta,celseq,0.31061774,-0.14002824
722,delta,celseq,0.28388566,-0.0755905
723,delta,celseq,0.8235116,-0.43821242
724,delta,celseq,0.40146556,0.074688524
725,delta,celseq,1.4791662,-0.43039587
726,delta,celseq,0.31920296,-0.24954286
727,delta,celseq,0.42901096,-0.12769794
728,delta,celseq,-3.5121224,-4.638981
729,delta,celseq,1.517112,0.042173427
730,delta,celseq,1.2289399,0.03190393
731,delta,celseq,0.9017575,-0.46864054
732,delta,celseq,1.0774785,0.14113489
733,delta,celseq,0.8820326,0.57759947
734,delta,celseq,0.28678578,-0.27151063
735,delta,celseq,1.1156789,0.4157241
736,delta,celseq,0.9104947,-0.05054725
737,delta,celseq,1.2637933,0.23608726
738,delta,celseq,0.7182834,0.2301802
739,delta,celseq,0.7354596,0.2722136
740,delta,celseq,1.0216117,-0.59448683
741,delta,celseq,1.1871375,-0.043254845
742,delta,celseq,0.4258966,-0.23883839
743,delta,celseq,1.6691905,0.06837787
744,delta,celseq,1.6003485,0.011850895
745,delta,celseq,0.73544985,-0.060894895
746,delta,celseq,1.7396392,0.008619962
747,delta,celseq,1.4253705,0.10663813
748,delta,celseq,1.5859319,0.07607266
749,delta,celseq,0.6321796,-0.7853294
750,delta,celseq,1.2744501,-0.119658425
751,delta,celseq,0.8720415,0.032553945
752,delta,celseq,1.366581,0.33196473
753,delta,celseq,1.6069182,0.098550834
754,delta,celseq,1.6552962,0.024998283
755,delta,celseq,1.4606798,0.077982344
756,delta,celseq,1.6775968,0.0691472
757,delta,celseq,1.7272707,0.06550651
758,delta,celseq,1.5549483,-0.19187897
759,delta,celseq,1.4618986,0.098552495
760,delta,celseq,1.0639074,0.13093667
761,delta,celseq,0.6292377,-0.8039736
762,delta,celseq,1.5595993,0.21091615
763,delta,celseq,1.4088714,-0.1264169
764,delta,celseq,1.6439327,-0.05900225
765,delta,fluidigmc1,1.4420154,0.22319958
766,delta,fluidigmc1,1.0381193,-0.2783871
767,delta,fluidigmc1,0.55652124,-0.39283815
768,delta,fluidigmc1,-3.911269,6.59037
769,delta,fluidigmc1,0.7878114,-0.029547967
770,delta,fluidigmc1,0.59189427,0.0033292556
771,delta,fluidigmc1,1.3135691,-0.52435035
772,delta,fluidigmc1,1.2630538,0.10680205
773,delta,fluidigmc1,1.4623815,0.28989646
774,delta,fluidigmc1,-4.096824,-7.453277
775,delta,fluidigmc1,1.297844,0.052950792
776,delta,fluidigmc1,0.55513924,-0.6179462
777,delta,fluidigmc1,1.2229598,-0.5467847
778,delta,fluidigmc1,-5.194827,-9.080171
779,delta,fluidigmc1,1.1163453,-0.47483647
780,delta,fluidigmc1,0.28395036,-0.3158573
781,delta,fluidigmc1,-3.815825,-7.595301
782,delta,fluidigmc1,1.1508217,-0.5769738
783,delta,fluidigmc1,1.2294598,-0.59318525
784,delta,fluidigmc1,1.0969931,-0.4287404
785,delta,fluidigmc1,-1.9542518,-4.9009147
786,delta,fluidigmc1,1.015684,-0.67462826
787,delta,fluidigmc1,1.1928201,-0.042204317
788,delta,fluidigmc1,1.2961063,-0.58521104
789,delta,fluidigmc1,0.80978477,-0.54435307
790,beta,celseq,-3.9220324,-7.166134
791,beta,celseq,-3.7814426,-5.748451
792,beta,celseq,-3.5260155,-5.4873557
793,beta,celseq,-1.38605,8.865965
794,beta,celseq,-4.0146203,-6.939145
795,beta,celseq,-3.674662,-7.26619
796,beta,celseq,-3.6185737,-6.5818415
797,beta,celseq,-3.9435499,-6.9798565
798,beta,celseq,-3.0427516,-7.4602146
799,beta,celseq,-3.3862493,-6.7182317
800,beta,celseq,-4.079299,-6.8828106
801,beta,celseq,-3.0707815,-5.71783
802,beta,celseq,-3.5322652,-6.8661146
803,beta,celseq,-2.7298355,-6.5081377
804,beta,celseq,-3.9182823,-6.9887505
805,beta,celseq,-4.123739,-6.676607
806,beta,celseq,-3.7345524,-7.199928
807,beta,celseq,-4.0160584,-7.1466265
808,beta,celseq,-3.6650066,-5.3091784
809,beta,celseq,-3.6726816,-5.491838
810,beta,celseq,-3.5526211,-5.202779
811,beta,celseq,-3.615702,-5.277359
812,beta,celseq,-3.9185898,-5.838576
813,beta,celseq,-3.9316325,-5.914294
814,beta,celseq,-3.6656787,-5.592007
815,beta,celseq,-3.9406755,-5.855809
816,beta,celseq,-3.394894,-5.256942
817,beta,celseq,-3.679866,-5.3790083
818,beta,celseq,-4.453584,-7.5048113
819,beta,celseq,-3.6336408,-5.295525
820,beta,celseq,-3.6688623,-5.3851104
821,beta,celseq,-3.4488387,-5.192671
822,beta,celseq,-3.4330804,-5.3594184
823,beta,celseq,-3.6423056,-5.3697815
824,beta,celseq,-3.7468815,-5.659879
825,beta,celseq,-3.6471007,-5.948678
826,beta,celseq,-3.6627853,-5.334839
827,beta,celseq,-3.8569956,-6.022597
828,beta,celseq,-3.6010058,-5.2869015
829,beta,celseq,-4.208208,-7.1285515
830,beta,celseq,-3.63293,-5.5498557
831,beta,celseq,-3.470279,-5.103649
832,beta,celseq,-3.5896523,-5.341599
833,beta,celseq,-3.201683,-5.5167427
834,beta,celseq,-2.3865666,-9.700096
835,beta,celseq,-3.6957154,-5.5705867
836,beta,celseq,-3.750201,-5.5844235
837,beta,celseq,-3.9627109,-6.197961
838,beta,celseq,-3.8801763,-5.85024
839,beta,celseq,-3.646636,-7.910661
840,beta,celseq,-3.5477288,-5.1759973
841,beta,celseq,-4.0668044,-9.208053
842,beta,celseq,-3.7276044,-7.245441
843,beta,celseq,-3.5863264,-6.2334194
844,beta,celseq,-3.5516818,-4.839122
845,beta,celseq,-4.6577964,-9.54711
846,beta,celseq,-3.583185,-5.599317
847,beta,celseq,-3.6543949,-5.589063
848,beta,celseq,-3.7664611,-5.911897
849,beta,celseq,-3.7144098,-5.3918247
850,beta,celseq,0.62334496,0.7316927
851,beta,celseq,-3.5215857,-5.166112
852,beta,celseq,-3.5982313,-5.2364306
853,beta,celseq,-3.2882972,-7.2906814
854,beta,celseq,-3.5265594,-5.251619
855,beta,celseq,-3.0053692,-4.220061
856,beta,celseq,-4.177458,-7.046156
857,beta,celseq,-3.5271695,-5.1374593
858,beta,celseq,-3.869379,-5.938158
859,beta,celseq,-3.510281,-6.761011
860,beta,celseq,-3.4926424,-5.21292
861,beta,celseq,-4.062063,-6.027797
862,beta,celseq,-3.3861413,-5.263644
863,beta,celseq,-3.5825422,-5.429767
864,beta,celseq,-3.758478,-5.5247827
865,beta,celseq,-4.1091332,-6.702405
866,beta,celseq,-2.7649844,-5.519035
867,beta,celseq,-3.5532377,-5.220644
868,beta,celseq,-3.5962708,-5.6323514
869,beta,celseq,-4.0035357,-6.1619987
870,beta,celseq,-3.6976252,-5.549452
871,beta,celseq,-3.9462214,-10.248076
872,beta,celseq,-3.5925753,-5.8119235
873,beta,celseq,-3.7053173,-6.537444
874,beta,celseq,-3.608558,-5.2127604
875,beta,celseq,-5.607637,0.81178916
876,beta,celseq,-4.215873,-6.9888935
877,beta,celseq,-4.2584295,-6.8352036
878,beta,celseq,-4.00716,-6.210259
879,beta,celseq,-1.946342,-8.0738945
880,beta,celseq,-3.826261,-7.442488
881,beta,celseq,-2.89354,-9.145469
882,beta,celseq,-4.1844335,-6.676455
883,beta,celseq,-4.0208325,-6.7588415
884,beta,celseq,-4.145373,-6.2025175
885,beta,celseq,-3.8815904,-5.7608395
886,beta,celseq,-4.103506,-6.7226534
887,beta,celseq,-4.172024,-6.3060837
888,beta,celseq,-4.0047827,-6.1157856
889,beta,celseq,-3.7670028,-5.5602055
890,beta,celseq,-3.969348,-6.0842137
891,beta,celseq,-4.159075,-6.3834743
892,beta,celseq,-4.0234394,-6.086883
893,beta,celseq,-3.9957678,-6.661215
894,beta,celseq,-3.9839303,-5.9833326
895,beta,celseq,-3.8395321,-6.6204844
896,beta,celseq,-1.425256,-6.4997888
897,beta,celseq,-3.7456384,-6.466598
898,beta,celseq,-4.1830955,-6.585143
899,beta,celseq,-4.0907493,-6.141308
900,beta,celseq,-3.6644988,-10.016103
901,beta,celseq,-4.165014,-6.295703
902,beta,celseq,-3.8185608,-5.857516
903,beta,celseq,-4.011525,-6.50233
904,beta,celseq,-4.0901346,-6.3608327
905,beta,celseq,-3.7004936,-5.4274936
906,beta,celseq,-3.9746122,-6.163638
907,beta,celseq,-4.174608,-6.629061
908,beta,celseq,-4.1800656,-6.6985917
909,beta,celseq,-3.947921,-5.8920684
910,beta,celseq,-2.6648016,-9.46537
911,beta,celseq,-3.755411,-5.5249934
912,beta,celseq,-4.181611,-6.7065144
913,beta,celseq,-3.8566277,-5.993443
914,beta,celseq,-3.8865373,-6.8227363
915,beta,celseq,-3.7318392,-6.651498
916,beta,celseq,-3.7375324,-5.6572633
917,beta,celseq,-4.039434,-6.034992
918,beta,celseq,-3.9089441,-5.9912834
919,beta,celseq,-3.03177,-9.491371
920,beta,celseq,-4.0836277,-6.083346
921,beta,celseq,-3.8643494,-5.8200955
922,beta,celseq,-3.8380027,-5.906103
923,beta,celseq,-3.9295707,-5.885494
924,beta,celseq,-4.0375695,-6.6957173
925,beta,celseq,-3.8446243,-6.4413395
926,beta,celseq,-3.170649,-5.823887
927,beta,celseq,-3.8446906,-5.7752957
928,beta,celseq,-4.066568,-6.06919
929,beta,celseq,-4.0895953,-6.2022676
930,beta,celseq,-3.9536476,-6.2134767
931,beta,celseq,-3.8898332,-5.847705
932,beta,celseq,-3.7629006,-5.664818
933,beta,celseq,-3.2976015,-9.040754
934,beta,celseq,-4.0828342,-6.383185
935,beta,celseq,-3.7213054,-5.7002754
936,beta,celseq,-3.9513342,-6.0721483
937,beta,celseq,-3.9303536,-6.227465
938,beta,celseq,-3.6039598,-6.1049576
939,beta,celseq,-4.112616,-6.6423554
940,beta,celseq,-3.5468004,-7.2384605
941,beta,celseq,-3.8575397,-6.1048965
942,beta,celseq,-3.8874247,-6.028876
943,beta,celseq,-4.0947285,-6.2883396
944,beta,celseq,-3.9588459,-5.9951344
945,beta,celseq,-4.151924,-6.46865
946,beta,celseq,-4.0972476,-6.1177735
947,beta,celseq,-4.040138,-6.0729127
948,beta,celseq,-4.1288943,-6.654949
949,beta,celseq,-3.7336867,-5.67237
950,beta,celseq,-4.150812,-6.6252074
951,beta,fluidigmc1,-5.1494794,-7.903856
952,beta,fluidigmc1,-4.342746,-8.132556
953,beta,fluidigmc1,-3.6902509,-7.453376
954,beta,fluidigmc1,-3.2084408,-7.401462
955,beta,fluidigmc1,-5.4402604,-7.7667503
956,beta,fluidigmc1,-5.4255323,-7.791559
957,beta,fluidigmc1,-5.6547565,-7.5554543
958,beta,fluidigmc1,-2.4350228,6.840739
959,beta,fluidigmc1,-3.2512267,-8.883081
960,beta,fluidigmc1,-3.7819722,-10.34296
961,beta,fluidigmc1,-3.7918935,-7.05109
962,beta,fluidigmc1,-5.6741924,-7.818405
963,beta,fluidigmc1,-4.216834,-6.70401
964,beta,fluidigmc1,-5.877871,-7.6787806
965,beta,fluidigmc1,-5.8286734,-7.675658
966,beta,fluidigmc1,-4.29164,-7.988881
967,beta,fluidigmc1,-4.9418716,-9.900587
968,beta,fluidigmc1,-2.8433478,-9.89277
969,beta,fluidigmc1,-4.2168107,-7.1017184
970,beta,fluidigmc1,-5.1533537,-8.820547
971,beta,fluidigmc1,-4.4649997,-6.673848
972,beta,fluidigmc1,-4.9618564,-7.4820833
973,beta,fluidigmc1,-5.3093066,-7.393865
974,beta,fluidigmc1,-2.8307598,-6.3986006
975,beta,fluidigmc1,-5.669635,-7.6247454
976,beta,fluidigmc1,-5.5257564,-7.9803543
977,beta,fluidigmc1,-3.0963824,-7.587086
978,beta,fluidigmc1,-4.388431,-7.3771105
979,beta,fluidigmc1,-3.444382,-8.941299
980,beta,fluidigmc1,-3.883788,-6.0391407
981,beta,fluidigmc1,-1.4463614,-7.2774596
982,beta,fluidigmc1,-3.1912875,-7.634022
983,beta,fluidigmc1,-3.7775726,-8.964929
984,beta,fluidigmc1,-4.1008587,-8.669759
985,beta,fluidigmc1,-4.57496,-9.463405
986,beta,fluidigmc1,-3.995772,-8.328598
987,beta,fluidigmc1,-4.223419,-9.925723
988,beta,fluidigmc1,-2.8283367,-7.0377994
989,beta,fluidigmc1,-4.412342,-7.7909174
990,beta,fluidigmc1,-4.0876975,-7.9836993
991,beta,fluidigmc1,-4.3061943,-8.089069
992,beta,fluidigmc1,-4.2735043,-8.446538
993,beta,fluidigmc1,-4.979342,-7.7558074
994,beta,fluidigmc1,-4.1922584,-7.9705396
995,beta,fluidigmc1,-4.29096,-8.187177
996,beta,fluidigmc1,-2.513567,-5.6492662
997,beta,fluidigmc1,-2.8005385,-8.734011
998,beta,fluidigmc1,-4.30914,-8.004852
999,beta,fluidigmc1,-3.769959,-7.4926405
1000,beta,fluidigmc1,-4.220386,-7.8157606
1001,beta,fluidigmc1,-4.3414054,-8.12791
1002,beta,fluidigmc1,-4.0519934,-7.776511
1003,beta,fluidigmc1,-3.1730077,-8.87455
1004,beta,fluidigmc1,-3.1098151,-9.020781
1005,beta,fluidigmc1,-2.9264185,-9.656653
1006,beta,fluidigmc1,-2.9076688,-8.519323
1007,beta,fluidigmc1,-2.3494742,-5.0444064
1008,beta,fluidigmc1,-4.3217683,-8.362203
1009,beta,fluidigmc1,-1.58543,-6.637636
1010,beta,fluidigmc1,-2.920704,-8.985463
1011,beta,fluidigmc1,-4.375599,-8.246598
1012,beta,fluidigmc1,-5.4787107,-7.344514
1013,beta,fluidigmc1,-3.9301913,-8.291647
1014,beta,fluidigmc1,-4.9113107,-8.870625
1015,beta,fluidigmc1,-4.088204,-8.116776
1016,beta,fluidigmc1,-4.0503607,-9.052819
1017,beta,fluidigmc1,-4.1508584,-7.934515
1018,beta,fluidigmc1,-5.092096,-9.84692
1019,beta,fluidigmc1,-5.1114216,-8.191475
1020,beta,fluidigmc1,-4.0406737,-8.029523
1021,beta,fluidigmc1,-4.4139423,-8.740251
1022,beta,fluidigmc1,-1.5751654,-7.231238
1023,beta,fluidigmc1,-4.3731585,-8.243919
1024,beta,fluidigmc1,-2.3321717,-6.73479
1025,beta,fluidigmc1,-1.2121562,-7.5816574
1026,beta,fluidigmc1,-4.224459,-8.433207
1027,beta,fluidigmc1,-2.973554,-8.912171
1028,beta,fluidigmc1,-4.244292,-8.495516
1029,beta,fluidigmc1,-4.071303,-8.615742
1030,beta,fluidigmc1,-4.0374084,-8.706298
1031,beta,fluidigmc1,-4.240329,-7.952614
1032,beta,fluidigmc1,-4.3105226,-8.101721
1033,beta,fluidigmc1,-4.5664177,-8.354542
1034,beta,fluidigmc1,-2.7015793,-5.6473227
1035,beta,fluidigmc1,-4.0762415,-7.9455338
1036,beta,fluidigmc1,-2.6099436,-6.4970827
1037,beta,fluidigmc1,-2.7986875,-6.4098763
1038,beta,fluidigmc1,-2.7472858,-6.440199
1039,beta,fluidigmc1,-4.827703,-6.83456
1040,beta,fluidigmc1,-4.735779,-6.8670835
1041,beta,fluidigmc1,-4.8131895,-6.769918
1042,beta,fluidigmc1,-2.126444,-9.050759
1043,beta,fluidigmc1,-4.454066,-7.1947374
1044,beta,fluidigmc1,-2.1284277,-9.106255
1045,beta,fluidigmc1,-3.8815498,-7.1680946
1046,beta,fluidigmc1,-4.0849757,-7.3531485
1047,beta,fluidigmc1,-3.853817,-8.363369
1048,beta,fluidigmc1,-3.472054,-7.618627
1049,beta,fluidigmc1,-3.0183046,-6.204767
1050,beta,fluidigmc1,-3.2985063,-7.6821337
1051,beta,fluidigmc1,-3.5749557,-7.2506037
1052,beta,fluidigmc1,-4.2065034,-8.031308
1053,beta,fluidigmc1,-4.0842657,-10.2554
1054,beta,fluidigmc1,-3.7419045,-10.1036415
1055,beta,fluidigmc1,-3.9139392,-7.8776054
1056,beta,fluidigmc1,-4.128202,-7.1812735
1057,beta,fluidigmc1,-3.8707914,-7.083628
1058,beta,fluidigmc1,-5.1037035,-7.9389744
1059,beta,fluidigmc1,-3.9126291,-7.8212194
1060,beta,fluidigmc1,-3.8178937,-7.6549077
1061,beta,fluidigmc1,-2.552662,-6.455316
1062,beta,fluidigmc1,-4.583463,-7.5478897
1063,beta,fluidigmc1,-4.028685,-7.146195
1064,beta,fluidigmc1,-1.8534182,-7.2158275
1065,beta,fluidigmc1,-4.1121626,-7.7076426
1066,beta,fluidigmc1,-3.4066029,-6.6409125
1067,beta,fluidigmc1,-4.0137496,-7.350401
1068,beta,fluidigmc1,-4.0297,-7.3589883
1069,beta,fluidigmc1,-4.2364697,-7.369933
1070,beta,fluidigmc1,-3.7935812,-7.628245
1071,beta,fluidigmc1,-3.2455423,-9.160064
1072,beta,fluidigmc1,-3.158003,-7.1931705
1073,beta,fluidigmc1,-3.778427,-7.321165
1074,beta,fluidigmc1,-2.4264948,-6.7953267
1075,beta,fluidigmc1,-2.7421408,-8.316156
1076,beta,fluidigmc1,-3.664511,-7.256834
1077,beta,fluidigmc1,-3.9945405,-7.347008
1078,beta,fluidigmc1,-4.0239916,-7.0796413
1079,beta,fluidigmc1,-2.5282724,-5.696891
1080,beta,fluidigmc1,-4.5901537,-6.7873163
1081,beta,fluidigmc1,-3.351855,-7.3311157
1082,beta,fluidigmc1,-2.955134,-6.3782706
1083,beta,fluidigmc1,-4.2441463,-8.168801
1084,beta,fluidigmc1,-4.366025,-7.494636
1085,beta,fluidigmc1,-3.3674026,-5.9766574
1086,beta,fluidigmc1,-4.200251,-6.6155324
1087,beta,fluidigmc1,-5.252052,-7.5248146
1088,beta,fluidigmc1,-4.2677035,-7.6106877
1089,beta,fluidigmc1,-5.3601246,-6.9217978
1090,beta,fluidigmc1,-3.8911726,-7.780969
1091,beta,fluidigmc1,-4.448818,-7.2280736
1092,beta,fluidigmc1,-5.143041,-7.1059794
1093,beta,fluidigmc1,-4.2528443,-7.1486554
1094,beta,fluidigmc1,9.807087,0.14874883
1095,beta,fluidigmc1,-3.6550853,-6.144601
1096,beta,fluidigmc1,-3.0060303,-4.161328
1097,beta,fluidigmc1,-2.1405554,-6.3361506
1098,beta,fluidigmc1,-3.0278807,-4.2240124
1099,beta,fluidigmc1,-4.4704823,-7.1498256
1100,beta,fluidigmc1,-2.2833285,-5.9645305
1101,beta,fluidigmc1,-2.6221123,-4.8311844
1102,beta,fluidigmc1,-2.4311786,-6.4825897
1103,beta,fluidigmc1,-2.9848566,-4.197445
1104,beta,fluidigmc1,-4.128511,-7.238339
1105,beta,fluidigmc1,-2.6257472,-8.095695
1106,beta,fluidigmc1,-3.4954083,-7.0460887
1107,beta,fluidigmc1,-2.189995,-6.4049478
1108,beta,fluidigmc1,-3.1865194,-7.5689845
1109,beta,fluidigmc1,-3.5083964,-8.934072
1110,beta,fluidigmc1,-3.4521248,-7.0118237
1111,beta,fluidigmc1,-2.9472497,-6.679132
1112,beta,fluidigmc1,-3.3382761,-9.895574
1113,beta,fluidigmc1,-4.7111573,-8.3896885
1114,beta,fluidigmc1,-2.8689806,-9.8627205
1115,beta,fluidigmc1,-2.755238,-9.72769
1116,beta,fluidigmc1,-2.8762589,-7.5825133
1117,beta,fluidigmc1,-3.1004572,-7.6466675
1118,beta,fluidigmc1,-3.4412959,-8.092862
1119,beta,fluidigmc1,-3.803521,-7.6178317
1120,beta,fluidigmc1,-3.3952785,-9.400202
1121,beta,fluidigmc1,-2.7149916,-8.09378
1122,beta,fluidigmc1,-5.032116,-9.509504
1123,beta,fluidigmc1,-3.4157922,-10.19297
1124,beta,fluidigmc1,-2.929405,-8.734246
1125,beta,fluidigmc1,-3.8189528,-7.0323296
1126,beta,fluidigmc1,-3.9143538,-6.2700925
1127,beta,fluidigmc1,-3.7644641,-7.619247
1128,beta,fluidigmc1,-3.7609336,-8.034558
1129,beta,fluidigmc1,-3.783956,-7.5608377
1130,beta,fluidigmc1,-4.205481,-9.772813
1131,beta,fluidigmc1,-2.7610373,-9.1174965
1132,beta,fluidigmc1,-2.9094222,-6.2449474
1133,beta,fluidigmc1,-3.228282,-7.630203
1134,beta,fluidigmc1,-4.1387606,-7.1976433
1135,beta,fluidigmc1,-3.4412863,-6.3667912
1136,beta,fluidigmc1,-3.2223923,-7.512432
1137,beta,fluidigmc1,-3.3531268,-5.866514
1138,beta,fluidigmc1,-3.8387935,-7.641318
1139,beta,fluidigmc1,-4.861447,-9.671488
1140,beta,fluidigmc1,-3.0588202,-8.473399
1141,beta,fluidigmc1,-2.8201332,-8.424978
1142,beta,fluidigmc1,-2.6065876,-8.103771
1143,beta,fluidigmc1,-3.6371822,-7.806516
1144,beta,fluidigmc1,-2.3287401,-6.9393363
1145,beta,fluidigmc1,-3.7684183,-7.512826
