index,celltype,tech
4601,activated_stellate,smartseq2
4602,activated_stellate,smartseq2
4603,activated_stellate,smartseq2
4604,activated_stellate,smartseq2
4605,activated_stellate,smartseq2
4606,activated_stellate,smartseq2
4607,activated_stellate,smartseq2
4608,schwann,celseq2
4609,schwann,celseq2
4610,schwann,celseq2
4611,schwann,celseq2
4612,schwann,smartseq2
4613,schwann,smartseq2
4614,mast,celseq2
4615,mast,celseq2
4616,mast,celseq2
4617,mast,celseq2
4618,mast,celseq2
4619,mast,celseq2
4620,mast,smartseq2
4621,mast,smartseq2
4622,mast,smartseq2
4623,mast,smartseq2
4624,mast,smartseq2
4625,mast,smartseq2
4626,mast,smartseq2
4627,macrophage,celseq2
4628,macrophage,celseq2
4629,macrophage,celseq2
4630,macrophage,celseq2
4631,macrophage,celseq2
4632,macrophage,celseq2
4633,macrophage,celseq2
4634,macrophage,celseq2
4635,macrophage,celseq2
4636,macrophage,celseq2
4637,macrophage,celseq2
4638,macrophage,celseq2
4639,macrophage,celseq2
4640,macrophage,celseq2
4641,macrophage,celseq2
4642,macrophage,smartseq2
4643,macrophage,smartseq2
4644,macrophage,smartseq2
4645,macrophage,smartseq2
4646,macrophage,smartseq2
4647,macrophage,smartseq2
4648,macrophage,smartseq2
4649,epsilon,celseq2
4650,epsilon,celseq2
4651,epsilon,celseq2
4652,epsilon,celseq2
4653,epsilon,smartseq2
4654,epsilon,smartseq2
4655,epsilon,smartseq2
4656,epsilon,smartseq2
4657,epsilon,smartseq2
4658,epsilon,smartseq2
4659,epsilon,smartseq2
4660,epsilon,smartseq2
4661,quiescent_stellate,celseq2
4662,quiescent_stellate,celseq2
4663,quiescent_stellate,celseq2
4664,quiescent_stellate,celseq2
4665,quiescent_stellate,celseq2
4666,quiescent_stellate,celseq2
4667,quiescent_stellate,celseq2
4668,quiescent_stellate,celseq2
4669,quiescent_stellate,celseq2
4670,quiescent_stellate,celseq2
4671,quiescent_stellate,celseq2
4672,quiescent_stellate,celseq2
4673,quiescent_stellate,smartseq2
4674,quiescent_stellate,smartseq2
4675,quiescent_stellate,smartseq2
4676,quiescent_stellate,smartseq2
4677,quiescent_stellate,smartseq2
4678,quiescent_stellate,smartseq2
